item_id	item_name	aspect_id	aspect	opinion	opinion_adv	opinion_adj	phrase	sentimentPolarity	originalReview	source
00002955	galaxy nexus	9	按键	灵敏		灵敏	按键  灵敏	1	cpu，ram，屏幕，照相等都不错，google开发出来的手机肯定能发货手机的最好性能，比别的厂商移植的要好。。 电池不给力，这事现在所有手机的通病，还有价格水分太大，上市一个月降了500多，我看降到3000会稳定点。 1月底了还3600，等3200以内我就买了。 还有实体按键太少，我还是觉得实体按键灵敏点。。	zol
00002955	galaxy nexus	9	按键	太少	太	少	按键  太少	-1	cpu，ram，屏幕，照相等都不错，google开发出来的手机肯定能发货手机的最好性能，比别的厂商移植的要好。。 电池不给力，这事现在所有手机的通病，还有价格水分太大，上市一个月降了500多，我看降到3000会稳定点。 1月底了还3600，等3200以内我就买了。 还有实体按键太少，我还是觉得实体按键灵敏点。。	zol
00002955	galaxy nexus	16	音质	清晰		清晰	音质  清晰	1	1、大气，超薄，用全屏软件隐藏了任务栏，真正的4.65寸大屏，屏幕比那些4.3的大了一圈，不隐藏只有4.4寸左右。2、1.2G双核+720P屏幕，个人使用2年内不会过时（9000现在都还那么多人用）3、固件更新给力，谁叫他是亲儿子呢，部分三星手机现在都还在等4.0，这个都4.1.1了。4、摄像头虽然只有500W，但拍照速度非常快，很适合随拍抓拍，正经拍照我用单反5、通话音质清晰，音量够大无杂音，WIFI下打开网页简直是秒开。6、铃声音量个人觉得够用，户外还是有点困难，不过国际品牌的手机铃声都这样。7、原装电池在我用的很少的情况下可用2天，用的多的情况下可用1天，玩机的话就只有半天了，已入手品胜电池1块轮换。。 1、屏幕在黑暗环境+最低亮度确实有暗纹和细斑，但对日常使用无影响，白天是看不见的；2、摄像头500W对于相机小白来说不满意，其实COMS面积才是王道；3、个人不满意的就是1080P全高清拍摄只有24FPS，其实是电影影片的帧数。相对有点丢帧，如果能30FPS就好了，这样可以弥补我的D90只能拍720P 24FPS高清视频的缺陷 其他诸如铃声小这些因人而异，我觉得够用了。国际品牌的手机铃声一般都不大，有严格控制的，要铃声大的可以考虑国产机4、日版相对其他版本信号接收确实弱些，市区基本没问题，但在郊区和乡下偶尔会闪断，EDGE信号也会不稳定，这是事实。建议入手欧版，港版据说已停产，是其他版本冒充的。 2377元包邮买的全新日版，一句话很满意了。信号闪断问题，因为基本都是在市区，影响不大。这个价格这个配置，没什么好说的了，关键机器好用，包括配件都是原装全新。用了2年一点问题没有。 纠正：最后一句是“用个2年一点问题没有”。也希望能用2年。刷的是官方4.0.4固件，基带LA2，IMM76D，入手近一月1次死机重启也没有，很稳定。但我装软件不多，才30个。待机2天每天电话20分钟+上网20分钟+CPU智能降频。	zol
00002955	galaxy nexus	16	音质	很不错	很	不错	音质  很不错	1	1.屏幕很大很大。。。原来用G13的，3.2的屏幕，现在一下子用了4.65的，手小的伤不起。。。很清晰啊，说神马有颗粒感的，我反正没有感觉的到 2上网速度很快，youku在WIFI状态下差不多是秒开 3黑白熊猫机的外观觉得很好看 4音质很不错，最大音量不会破音，原装自带的耳机也不错。 兼容性似乎有点问题。。。下了个现代战争3，一进去LOGO画面无限循环，不知道怎么回事。。。我的是4.0.4官方ROM，没ROOT，买回来的时候除了升了4.0.4之后就没有动过，不知道怎么回事 GOOGLE Play也不能登录 也不知道这个算不算缺点 另外玩都市赛车7的时候摄像头旁边发热，不过这是通病 除此之外，一切都很顺手。 我觉得这手机跌到这价格差不多就是底线了，接下来就是翻新机的市场。喜欢的朋友可以现在出手了，我在广州岗顶总统数码港的加速度电讯买了，他是是欧版，一开始还怀疑是翻新机，可是我当场上www.IMEIDB.com查过显示的是GT-I9250,而且拿香港的八达通公交卡检查电池NFC也是有的，机子基本判定是全新的，也许是人品爆发了吧，只有祈祷手机以后使用没有问题。	zol
00002955	galaxy nexus	16	音质	很好	很	好	音质  很好	1	屏幕最给力，虽然按键占了部分屏幕，但是还是有4.34寸之多；分辨率很赞，清晰度好，颜色真实，没想到SA也可以做到这么真实，被三星别的手机吓着了；系统很实用，也很方便；拍照大爱，啥叫抓拍？从兜里拿出到拍完照不超过五秒，成像好，比摩托的800万好太多；大小合适，一个手可以搞定，比刀锋好握持；从来没卡过；听筒音质很好，不输给水果。。 电池，硬伤，开wifi上网也就半天；屏幕只有五个，不方便；没有数据开关快捷方式，麻烦；不能关数据开关的同时接收彩信；外放有点扯；后盖不好开，断个卡头估计会杯具。。 一分钱一分货，这个价，值了。。	zol
00002955	galaxy nexus	17	内存	大		大	内存  大	1	反应快内存大。 装载手机主题卡。 总得来说很是好用。	zol
00002955	galaxy nexus	17	内存	大		大	内存  大	1	手机屏幕很清晰，拍照也很好，运行也非常流畅，运行一些3D的游戏，完美运行，手机内存32G，经360手机助手检测，除去系统文件后，内存还剩28.13G,可见内存32G无疑！。 充电时候没有红色led灯显示。 这款手机很超值，可以说是物美价廉，特别是屏幕清晰、内存大，通话、照相、听音乐，各方面都试了，各方面性能都很好，很值得预算少的电信用户购买或作为备用机。	zol
00002955	galaxy nexus	17	内存	很大	很	大	内存  很大	1	用了一个月，屏幕很大，分辨率很高，摄像头像素500万，但是对焦之后拍出来的效果很不错哦，还可以编辑调色！游戏大部分都能运行，伦家的系统4.1，2300入手黑色货，屏幕整洁干净，滑动很灵敏，内存很大，我手机都放了一整部电视剧了都运行良好。我对手机要求不高，3儿子对我来说满足了。 手机铃声要在豌豆荚设置之后才能在铃声列表找到，铃声最大声也还是很小。不过我可以教大家一招，下载酷狗铃声制作大师，把你的铃声放大2倍，再存进手机里面就好了。还有就是耗流量太大了，第一天我没做什么都用了30兆流量，后台程序自己也耗流量。而且后台程序怎么清理都没有办法完全清理，若是清理之后高于50%的话，建议大家关机重启一下就行了。 性价比还是超高的，毋庸置疑，若是像我这样对手机要求不是很高的话，3儿子算完美了！至于手机发热的问题，不止智能机，任何手机用久了都会发热的，薄款手机机壳薄，发热更容易触摸到而已。	zol
00002955	galaxy nexus	17	内存	小		小	内存  小	-1	2350 买的白色 感觉很好 CPU还可以 玩游戏兼容比 三星的猎户座好 系统4.1.1 没有2.3的好用 总之感觉不错 欧版 可以在线升级 嘿嘿。 内存小了点 说是1g 显示才600多m 反正不到700 这款机器不能用sd卡 挺让我失望的 不过16g也够我折腾了。 2350 这个价格买三星大牌子 感觉一点都不亏 总之吧 用着挺舒服 屏幕大 给4分。	zol
00002955	galaxy nexus	17	内存	小		小	内存  小	-1	2350 买的白色 感觉很好 CPU还可以 玩游戏兼容比 三星的猎户座好 系统4.1.1 没有2.3的好用 总之感觉不错 欧版 可以在线升级 嘿嘿 内存小了点 说是1g 显示才600多m 反正不到700 这款机器不能用sd卡 挺让我失望的 不过16g也够我折腾了 2350 这个价格买三星大牌子 感觉一点都不亏 总之吧 用着挺舒服 屏幕大 给4分	pcpop
00002955	galaxy nexus	17	内存	较少	较	少	内存  较少	-1	1，外观拉风，是我认为目前市面上外观设计最好的手机了。 2，屏幕大小较合适 3，手机整体手感很好。 1，不支持视频电话，这点买前不知道，真的不可想象！ 2，手机可用内存较少，比9100少不少，不知是不是因为4.0系统的原因，但是说实话没看出4.0系统先进在哪里了 3，不支持外插SD卡 4，摄像头500W 5，电池续航能力几乎低的不能再低了 6，标称屏幕4.7，因为要留出按钮的宽度，拿卡尺量了，其实实际可用屏幕也就是4.3的。 总的来说，感觉一般般吧。 相对来说9100性价比就更高了！！。 优点忘了一条——就是屏幕的清晰度很满意，上了一个台阶！。	zol
00002955	galaxy nexus	14	机身	很薄	很	薄	机身  很薄	1	手感较好，屏幕显示效果很清晰细腻，流畅程度比较好，成像效果不错，拍照速度惊人，无延迟玩游戏时很流畅！性价比较高！机身很薄很轻，原生态安卓4.04，买来不久后自动升级到4.11，整体感觉不错！。 电池不容量小，1750m，听上去不错，玩个游戏没多长时间就走空了！机身发热严重，这也是超薄智能机的通病！处理器为1.2赫兹，个人认为标配应为1.5赫兹就好了！声音很小，一般在地铁里这种地方根本听不见铃声，三个虚拟键子灵敏度较低，有时候需要按好几下才行！后壳外观真的是很难看!。 总的来说是一个比较不错的手机！机无完机，多多少少都会有些小瑕疵！我买的是亚水，2400元再赠送了一个贴膜，外壳，备用电池和座充！买到手到今天，只有一次屏幕失灵，关机重启后恢复正常！！有兴趣的朋友，可以参考一下！很值得入手！。	zol
00002955	galaxy nexus	14	机身	很薄	很	薄	机身  很薄	1	手感较好，屏幕显示效果很清晰细腻，流畅程度比较好，成像效果不错，拍照速度惊人，无延迟玩游戏时很流畅！性价比较高！机身很薄很轻，原生态安卓4.04，买来不久后自动升级到4.11，整体感觉不错！ 电池不容量小，1750m，听上去不错，玩个游戏没多长时间就走空了！机身发热严重，这也是超薄智能机的通病！处理器为1.2赫兹，个人认为标配应为1.5赫兹就好了！声音很小，一般在地铁里这种地方根本听不见铃声，三个虚拟键子灵敏度较低，有时候需要按好几下才行！后壳外观真的是很难看! 总的来说是一个比较不错的手机！机无完机，多多少少都会有些小瑕疵！我买的是亚水，2400元再赠送了一个贴膜，外壳，备用电池和座充！买到手到今天，只有一次屏幕失灵，关机重启后恢复正常！！有兴趣的朋友，可以参考一下！很值得入手！	pcpop
00002955	galaxy nexus	14	机身	很薄	很	薄	机身  很薄	1	机身很薄，外观很不错，流畅度很好，原生4.0 像素虽然500W，但成像也是很不错的，分辨率高，很细腻色彩很好 大得来不厚，手感很好噢，喜欢的朋友可以买 发热量还是有的，但都会的了，然后电池一天一充吧 不适合单手操作，薄的有点担心质量 屏幕看久了眼睛很不适 喜欢的朋友可以出手，现在的价钱非常值	pcpop
00002955	galaxy nexus	15	像素	很好	很	好	像素  很好	1	像素很好 也还好 只是我现在有一团怒火。 这手机不知为什么我在玩单机斗地主时 按了这个牌 有的其他牌也会跳出来 郁闷 唉 郁闷啊 其他还好吧 手机啊手机 我才刚买多久啊。 我的手机 本来是图案解锁的 自从前天改为密码解锁后 就一直打不开 输入密码后 根本就不知道确认健在哪？ 我不再想刷机 这手机到底怎么打开啊 我两天没有用手机了 真心的想把手机摔了 郁闷死了 谁能帮帮忙。	zol
00002955	galaxy nexus	15	拍照	很清晰	很	清晰	拍照  很清晰	1	拿起来也很舒服 跟描述的一样，朋友看了都说可以，也很大气正在试用，非常不错的手机，客服的态度也非常不错，希望合作愉快.手机的灵敏度蛮高的，拍照很清晰，色彩好，各方面都不错，给5分。	zol
00002955	galaxy nexus	15	拍照	很清晰	很	清晰	拍照  很清晰	1	屏幕显示效果很好，屏幕也很大，采用了安卓4.0系统，用起来真的很爽。外观漂亮。相机像素也很高，拍照很清晰。。 价格太贵，感觉三星的手机价格都很高。。 整体来说，这款手机还是挺不错的，就是价格方面太高了。不过整体来说这款手机还是很不错的。	zol
00002955	galaxy nexus	15	拍照	清晰		清晰	拍照  清晰	1	屏幕细腻，分辨率高，拍照清晰，速度快!。 这手机信号太差!通话信号差的话！有时有电流声！这问题很麻烦！上网闪断!大家知道我说的闪断是什么意思！我就不不说！铃声小的可怜！很多壁纸不能全屏！图库：用壁纸软件下载保护图片，要重启系统可以看的到！GPR定位太差不信自己可以试试！GPR定位一开手机就烧的很！启用流量数据开启上网要等一两钟才可以上网！电池稍有点不耐用！WIFI信号差！。 优点: 用的三个月多发现这些问题！后悔买这机子！主要是信号太差！日版信号太多差！不信你可以问问厂商！相信我没错不要买I9250！为什么降价这么快！大家想想吧为什么！我买是是3150！还是日版的！气死我了。 我用的是日版的！没办法都买了！又退不了！就当是花钱买个教训！信不信有你们！买日版的会气死你！上网闪断。	zol
00002955	galaxy nexus	15	拍照	清晰		清晰	拍照  清晰	1	屏幕细腻，分辨率高，拍照清晰，速度快 。用了几天太费流量了，想ROOT又怕影响以后升级，基本不敢开移动数据连接。原来用塞班系统刚入手安卓有点不习惯，不过安卓系统确实不错用起很方便，偶尔玩玩待机也就一天，谁让它是大屏幕智能，这个问题目前是技术瓶颈，你懂的。手机够薄，分量适中。同类中这个机子目前性价最好了。不说了，谁用谁知道......。 有点大，单手或手小的人操作困难，玩游戏的时候摄像头部位有点热，系统自带程序不能关闭，费流量，建议用WiFi。。 总的来说非常具有性价比的一款手机，优点远远多于缺点，喜欢大屏的和分辨率高的很适合，看电影爽，玩游戏也没卡过，超级喜欢。	zol
00002955	galaxy nexus	15	摄像头	很清楚	很	清楚	摄像头  很清楚	1	前天2600买的全新日版 老板忽悠我好多卖2400多的是用了一段时间翻新的。。。除了电池 和部分不兼容的软件 全是优点啊 这屏幕 吱吱。。4.0系统待机也很久 ，灰常流畅 500W摄像头很清楚 还能拉近视角，对焦一秒都不要。 电池，游戏不兼容.. 接WIFI上网 或者游戏 基本屏幕亮4小时就没电了。。音量其实还好的 和别的安卓机比不差 愤怒小鸟的声音就很大。 值得买 比I9100便宜。	zol
00002955	galaxy nexus	15	摄像头	很清楚	很	清楚	摄像头  很清楚	1	前天2600买的全新日版 老板忽悠我好多卖2400多的是用了一段时间翻新的。。。除了电池 和部分不兼容的软件 全是优点啊 这屏幕 吱吱。。4.0系统待机也很久 ，灰常流畅 500W摄像头很清楚 还能拉近视角，对焦一秒都不要 电池，游戏不兼容.. 接WIFI上网 或者游戏 基本屏幕亮4小时就没电了。。音量其实还好的 和别的安卓机比不差 愤怒小鸟的声音就很大 值得买 比I9100便宜	pcpop
00002955	galaxy nexus	15	拍照	很爽	很	爽	拍照  很爽	1	屏幕大小正好，五寸以上的真的享受不了，分辨率高，触控灵敏，零延迟拍照很爽，4.0系统优化很霸道，ppi高，除非拿放大镜看。 缺点还真有，还不是一个两个，屏幕偏黄，右手操作是不错，但要适应，500万像素就算了吧，分辨率高了字很小，壁纸拉衬之后发虚，铃声在外面根本听不到。。 买日版吧，没有任何区别，反正我是买贵了。	zol
00002955	galaxy nexus	15	拍照	很爽	很	爽	拍照  很爽	1	屏幕大小正好，五寸以上的真的享受不了，分辨率高，触控灵敏，零延迟拍照很爽，4.0系统优化很霸道，ppi高，除非拿放大镜看 缺点还真有，还不是一个两个，屏幕偏黄，右手操作是不错，但要适应，500万像素就算了吧，分辨率高了字很小，壁纸拉衬之后发虚，铃声在外面根本听不到。 买日版吧，没有任何区别，反正我是买贵了	pcpop
00002955	galaxy nexus	15	像素	高		高	像素  高	1	手机外观好看，很薄。感触灵敏，屏幕大像素高，挺满意的。。	zol
00002955	galaxy nexus	15	像素	高		高	像素  高	1	外观漂亮，屏幕像素高，操控也很流畅 使用久了，确实摄像头有点发热，电池容量还要大点就更好了 品牌优势，性价比高！	pcpop
00002955	galaxy nexus	15	像素	高		高	像素  高	1	我就喜欢大手机 大气 漂亮 上网舒服 打字短信不好按错 能到4.65寸很满意 屏幕像素也是三星这次的卖点。还有双核1.2CPU 内存也是1G的 做工是三星的强项虽然没有看到实体机 但是图片也表达了三星的人性化，。。。。 价格太贵，一般人不能接受。CPU 还可有有待扩展 2.0以上 电池太低最少也要个2000毫安以上 够用 彻底的打破电池的问题。这个两个方面如果改进 在加上价钱上 2000-3000 之间 我看还是有很多人可以入手的。。 价钱高 优点 屏幕大 像素高 双核CPU内存1G 外形做工精细。 不足电池有待改善 因为安卓系统很费电。对于我们这些发烧友不能满足。。	pcpop
00002955	galaxy nexus	15	摄像头	很一般	很	一般	摄像头  很一般	-1	外观不错！修长纤细，够有引力。。 speaker声音太小，电池不耐用，摄像头很一般，录音无话可说。 本身没有实用的软件，基本都是google自己在设计的。除了外观，配件和包装之外，都不是三星的东西了。。 是个实验品，让人失望的一个实验品。。	zol
00002955	galaxy nexus	15	摄像头	不行		不行	摄像头  不行	-1	大多数人不都是为了玩游戏 看电影 用软件才买的 还不错 软件速度不错。 摄像头不行。 软件嘛 去game.zhangxiu.com 去下载直接能就装上了 还不错。	zol
00002955	galaxy nexus	15	像素	低		低	像素  低	-1	1、原生亲儿子好，喜欢原生那种简洁。最讨厌360什么的安全软件了，只要软件下载途径正常点就不怕病毒什么的。反而那些软件市场什么的让我很怀疑，经常看到一些软件市场擅自修改软件欢迎界面以到达广告宣传效果，如“XX市场首发”什么的，对此很反感。（扯远了= =）2、DIY空间大，网上找了教程自己改装无线充电，虽说现在无线充电的手机多了去，但自己动手的过程才是最开心的。同样也是网上找的教程隐藏了虚拟键实现真正全屏，配合全屏助手，可用来装B（个人看法→ →） 3、外观很美，虽说有点像姨妈巾，但是那屏幕的弧度感觉很奇特。正面无按键也很不错。黑色版的背面材质也很好，下巴还行可接受。平时没有代手机壳不然就浪费了这独特的造型了，我的做法是等外壳磨损的差不多时直接换掉，一个原装外壳也就一百来块钱，而且自己换壳也不难，颜色看腻了也可以换。4、虽说像素低但是微距不错，需要耐心调焦距。5、不易撞机。。 1、像素只有5W偏低。2、ROM16G但实际只有13.3，一些视频，图片还有MP3舍不得删，还有一些较大的游戏，导致现在可用的只有1.5G左右。不过影响不大。3、RAM好像实际只有600多，一些后台占多了导致空闲的RAM只有一二百左右。4、扬声器声音有点小，不过这点可以自己通过修改铃声本身的音量来弥补这一缺点。毕竟铃声不用天天换，也不会用扬声器来放MP3。。 手机更新换代很快，去年6月2300入手的，那是ZOL报价也是2000左右，现在成1500了。GN的配置跟现在的4核什么的比起来的确逊色不少，但是它在平时的表现还是很不错的。现在已经很少玩手机游戏了所以对我来说也够用了。更重要的是在DIY过程中认识的一些志同道合的机友，以及DIY成功带来的成就感，不是那些完美的高端手机所能比的（也许有些高端机也可以DIY但我没用过，就算有也不舍得改吧→ →）。估计这手机还会陪我度过几年吧。。。（其实是我没钱换手机我会说么= =）。	zol
00002955	galaxy nexus	15	像素	低		低	像素  低	-1	刚刚入手，屏幕很大很给力，色彩很鲜艳，面部识别也挺好玩的，看电影特别爽，大小正合适（个人手比较大）。 比较轻，以后加一个保护壳会好点 后壳比较薄，换电池的时候总怕给弄坏了提心吊胆 还有就是通病了，电池不给力，如果一直玩游戏的话都用不了一天，我基本上2块电池用一天半，新手机玩的比较多，不过电池倒着用倒也够了。 非常值得入手的一款，我是4050在中关村买的，主要是之前的I9000丢了，不得不买，其实等降价到3300左右入手感觉更值一些，另外摄像头像素低感觉关系不大，毕竟要是专门照相也不会用手机，手机照的只要在机器上看着舒服就够了。	zol
00002955	galaxy nexus	15	像素	太低	太	低	像素  太低	-1	屏幕分辨率很高，显示图片和文字非常清晰；手机的音质也很不错。。 摄像头像素太低，不能快速抓拍；手机自带的播放器只支持MP4和3GP两种格式，我曾经用过MOTO DEFY，它里面的视屏播放器就支持好几种视频格式。。 对于商务白领人士，这款手机是不错的选择。。	zol
00002955	galaxy nexus	15	像素	不高		不高	像素  不高	-1	用了半年，自由落体n次(不高)，没死过机，没重启过，屏幕艳丽，信号还可以，系统升级方便现在4.2呃呃，系统运行很流畅，看电影很给力，电池连玩五个小时（后台全关掉，屏幕亮度自动）。 中关村在线老是终止运行，估计是软件的问题，像素不高还在可接受范围，4.2照片球真坑爹，一次都没弄好过，莫非是我不会搞？。 两千左右安卓，这个非常值得买，系统总是最新的，推荐白色。	zol
00002955	galaxy nexus	15	像素	有点低	有点	低	像素  有点低	-1	屏幕大 可刷固件多 升级快 功能多 男人用 呗有面子。 500像素有点低 屏幕有色斑 时间长的话 条纹感。 还可以 值得购买。	zol
00002955	galaxy nexus	15	像素	有点低	有点	低	像素  有点低	-1	屏幕大 可刷固件多 升级快 功能多 男人用 呗有面子 500像素有点低 屏幕有色斑 时间长的话 条纹感 还可以 值得购买	pcpop
00002955	galaxy nexus	15	像素	较低	较	低	像素  较低	-1	原生4.0，4.65寸720P大屏，1.2Ghz德仪双核，满足各种游戏需求。 拍照像素较低，后背发热量大，续航时间较短。 性价比不错的机器，更新安卓4.1后更流畅 值得入手。	zol
00002955	galaxy nexus	15	像素	较低	较	低	像素  较低	-1	4.65寸大屏，4.0原生系统，曲面设计手感非常棒！。 像素较低，才500万，这么高端的手机起码也要800万嘛，屏幕虽然4.65寸，但是下面却有三个虚拟键，真正用到的都不够4.5寸，这不是很爽，要不是因为是4.0系统我就选择E120L了只可惜E120L是韩版，不怎么好用。 总的来说三太子也是非常好的手机，像素500万也算可以了还能与一些800万的相媲美，拍照速度很快很爽！至于那三个虚拟键，安装一个全屏助手就搞定了，实现真正的4.65寸超大屏！！！。	zol
00002955	galaxy nexus	12	画面	不错		不错	画面  不错	1	屏幕大，画面不错。看电影很爽 买来欧水2350，。 玩久了摄像头那位置发烫， 不知道怎么回事， 老是跳出来什么水果忍者没响应 但是我都关了。有可能是不会用，。 软件都很流畅， 画面什么更不用说， 一点缺点没什么事情，。	zol
00002955	galaxy nexus	12	界面	好看		好看	界面  好看	1	1.界面好看{相对于i9100} 2.外观拉风 3.运行可以满足我的需求！~。 用了一个月没发现令我比较烦的，唯一就是耳机孔有点松{个人感觉}。 2K左右值得买吧！~~~~~~~~~~。	zol
