item_id	item_name	aspect_id	aspect	opinion	opinion_adv	opinion_adj	phrase	sentimentPolarity	originalReview	source
00002922	galaxy grand2	9	按键	不灵敏		不灵敏	按键  不灵敏	-1	还可以，就是有时候按键不灵敏，反应不过来，还会自动关机	jd
00002922	galaxy grand2	9	按键	不好		不好	按键  不好	-1	给我爸爸买的，还没用半年呢，就坏了！侧面按键不好用，屏幕老没反应，电池也就维持半天！差劲！	jd
00002922	galaxy grand2	9	按键	不灵		不灵	按键  不灵	-1	给老公买的，买了两天就降价了，现在没关注，不晓得又降了没，但是电子产品就这样，我也能接受，然后就是手机，用了很久了，外观都挺漂亮的，后来老公跟我反应过几次，首先会死机，接电话就卡住了，非要关机才能好，接重要电话时那个急啊。。再就是说中间那个按键不灵了，要按几次才有反应，总之，都是些小毛病，为了这些拿到三星售后去又有点不想，哎，三星啊，我这么支持你就做点好产品出来吧	jd
00002922	galaxy grand2	16	音质	好		好	音质  好	1	性价比高 外观漂亮 音质好	jd
00002922	galaxy grand2	16	音质	好		好	音质  好	1	快递给力，铃声大、音质好、屏幕大、通话质量好。就是有时反应很慢。信号不是很稳定。待机时间短，比较耗电。发热比较严重。不过性价比还可以。	jd
00002922	galaxy grand2	16	音质	好		好	音质  好	1	音质好，系统流畅，反应快，后盖很漂，机性价比高，分辨率高	jd
00002922	galaxy grand2	16	音质	好		好	音质  好	1	手机质量不错，屏幕比较大，音质好。	jd
00002922	galaxy grand2	16	音质	好		好	音质  好	1	： 信号稳定音质好外观漂亮支持国产机字体大待机时间长功能齐全性价比高	jd
00002922	galaxy grand2	16	音质	好		好	音质  好	1	不错，很好，速度快，音质好	jd
00002922	galaxy grand2	16	音质	好		好	音质  好	1	屏幕大小合适么？系统用的习惯么？照相不错外观漂亮音质好后盖很漂亮通话质量好电池耐用软件也不错分辨率高性价比高配件质量如何？快写下你的评价，分享给大家吧！	jd
00002922	galaxy grand2	16	音质	好		好	音质  好	1	信号稳定 音质好 外观漂亮	jd
00002922	galaxy grand2	16	音质	好		好	音质  好	1	音质好，分辨率高，屏幕大，通话质量好，信号稳定！	jd
00002922	galaxy grand2	16	音质	好		好	音质  好	1	： 音质好后盖很漂亮性价比高通话质量好字体大分辨率高待机时间长	jd
00002922	galaxy grand2	16	音质	好		好	音质  好	1	信号稳定电池耐用功能齐全软件也不错铃声大音质好字体大分辨率高照相不错	jd
00002922	galaxy grand2	16	音质	好		好	音质  好	1	手机不错，功能较多，屏幕清晰，音质好，赞	jd
00002922	galaxy grand2	16	音质	好		好	音质  好	1	音质不好，还没有我八九百的OPPO的音质好，完全不一个档次。别的还凑合。	zol
00002922	galaxy grand2	16	音质	不错		不错	音质  不错	1	目前用着还行，音质不错，反应速度也快，如果价格便宜点就好了，1500以下比较有竞争力。	jd
00002922	galaxy grand2	16	音质	不错		不错	音质  不错	1	这个配置够我用的了，通话音质不错，信号很好，屏幕效果还可以！就是运行内存低，才1.5G！	jd
00002922	galaxy grand2	16	音质	很好	很	好	音质  很好	1	很不错的一款手机，用起来感觉很好，屏幕大、音质很好	jd
