item_id	item_name	aspect_id	aspect	opinion	opinion_adv	opinion_adj	phrase	sentimentPolarity	originalReview	source
00002937	v5	9	按键	太硬	太	硬	按键  太硬	-1	但是开锁按键太硬，非常的不好按。	jd
00002937	v5	9	按键	有点硬	有点	硬	按键  有点硬	-1	手机的侧面按键有点硬，不太好用。	jd
00002937	v5	9	按键	稍硬	稍	硬	按键  稍硬	-1	给我老爸买的手机，功能这些都不错，新的nubia系统算是尝尝鲜了，不过系统过渡画面还需要优化，略有卡顿，音乐播放的时候有时候会闪退。外观很好看，全贴合屏幕很是养眼，按键稍硬，呼吸灯要是能变颜色就好了，屏幕大小很合适，另外就是摄像头，功能很好，画质这些都还不错，总体来说这是一个非常超值的手机。	jd
00002937	v5	9	按键	很难	很	难	按键  很难	-1	用了几天，死机5，6次，电源按键很难按，拿去中兴售后服务，重新换了一台机问题解决了	jd
00002937	v5	9	按键	不好		不好	按键  不好	-1	信号跟屏幕跟照相多还可以，就是后盖的做工跟按键不好，不紧凑后盖按起来有响声，按键回弹无力，	jd
00002937	v5	9	按键	坏		坏	按键  坏	-1	手机开屏按键坏的 还没到5天就这样了 差	jd
00002937	v5	9	按键	不灵敏		不灵敏	按键  不灵敏	-1	屏幕有时候不反应按键不灵敏 买这款升级版就是看上一款V5说是反应慢 才买的这个升级的 可到货后看里边运行内存4GB变成了2.91GB 机身内存8GB变成了4.16 这要不是升级版不知道内存回事多少 虽然知道你们给的数据和机身本身数据不符是现在手机的通病可这差也太多了吧 京东现在销售模式比淘包什么的是不是有点死板了？手机赠后盖你说我是男的要那萝莉粉后盖有啥用呀 卖萌？想换个别的颜色 或是换成比后盖还便宜的4G内存卡都不行郁闷 吐槽完毕	jd
00002937	v5	9	按键	有点小	有点	小	按键  有点小	-1	总体感觉不错，送货速度快，按时抵达。手机还可以，操作也流畅，1000元的机子也就这样了，相机效果达不到1300万，没有宣传的那么真实，还有电源按键有点小问题，有摩擦。	jd
00002937	v5	16	音质	清晰		清晰	音质  清晰	1	亲们，想用电信C网+G网的双卡不用找了，截止到2014年10月19日前就是中兴V5这款最好。但是还是有点贵，通话音质清晰，手感微重，2G运存足够用，4核U算是及格吧。缺点后盖有点薄、软、松，摄像头13.1M的标示没有，电源键按上去有点脆弱，奇怪的是移动版就没有这些问题。感觉像是一张图纸两个厂家做出来的。另外返回键、菜单键无背光是所有V5的通病，有点掉价。预算充足点的还是建议Z7mini	jd
00002937	v5	16	音质	清晰		清晰	音质  清晰	1	亲们，想用电信C网+G网的双卡不用找了，截止到2014年10月15日前就是中兴V5这款最好。通话音质清晰，手感微重，2G运存足够用，4核U算是及格吧。缺点后盖有点薄、软、松，摄像头13.1M的标示没有，电源键按上去有点脆弱，奇怪的是移动版就没有这些问题。感觉像是一张图纸两个厂家做出来的。另外返回键、菜单键无背光是所有V5的通病，有点掉价。预算充足点的还是建议Z7mini	jd
00002937	v5	16	音质	清晰		清晰	音质  清晰	1	手机反应快，系统流畅，音质清晰，中兴红牛V5真的不错。	jd
00002937	v5	16	音质	非常清晰	非常	清晰	音质  非常清晰	1	比较了很多品牌手机，最后选择认为性价比最高的中兴V5红牛手机，试用2天，通话音质非常清晰，拍照效果很好，系统流畅、反应快，网速快（显示的是3G - H+(应该是HSDPA+)）。没有必要去当冤大头买其他品牌很贵的手机，手机更新比较快，其他品牌贵的手机其实质量也未必比这机器好，或者远不如这款手机。	jd
00002937	v5	16	音质	很好	很	好	音质  很好	1	电池耐用，只是打电话，不经常玩的话，基本上两天一充。反应挺快，但触屏不灵敏。像素高但拍摄出来有彩斑。通话音质很好	jd
