item_id	item_name	aspect_id	aspect	opinion	opinion_adv	opinion_adj	phrase	sentimentPolarity	originalReview	source
00002953	galaxy ace 3	9	按键	有点麻烦	有点	麻烦	按键  有点麻烦	-1	精简！冲双卡双待买的，没距离感应拔打电话时再按按键有点麻烦！将就着用吧！	jd
00002953	galaxy ace 3	16	音质	都不错	都	不错	音质  都不错	1	对得起这个价格了，听筒音质还有外放音质都不错，款式也挺好，电信3G速度能满足我的要求，至于性能方面，现在用的没用特别卡顿的现象，总体来说比较满意	jd
00002953	galaxy ace 3	16	音质	不错		不错	音质  不错	1	功能齐全，屏幕清晰，音质不错。	jd
00002953	galaxy ace 3	16	音质	不错		不错	音质  不错	1	音质不错，价格很便宜，机型也蛮好看的，信号稳定。一点都不卡机，这个蛮好的。上网速度也蛮快的，像素也还好。工艺质量精密。运行一段时间手机发热严重内存小，所有应用只能安装在自带内存中不能移动到sd卡上。原则上来看，这款手机还是比较好的。	jd
00002953	galaxy ace 3	16	音质	好		好	音质  好	1	铃声大信号稳定电池耐用音质好通话质量好性价比高反应快照相不错字体大自定义 *心得：	jd
00002953	galaxy ace 3	16	音质	好		好	音质  好	1	音质好外观漂亮字体大软件也不错通话	jd
00002953	galaxy ace 3	16	音质	好		好	音质  好	1	送给婆婆用的 外观漂亮 音质好 功能多	jd
00002953	galaxy ace 3	16	音质	好		好	音质  好	1	性价比高音质好通话质量好比较一般外观漂亮待机时间长反应快	jd
00002953	galaxy ace 3	16	音质	好		好	音质  好	1	两张卡使用方便，通话音质好。	jd
00002953	galaxy ace 3	16	音质	也不错	也	不错	音质  也不错	1	综合性价比很错，外观大气，屏幕清晰，音质也不错，喜欢。	jd
00002953	galaxy ace 3	16	音质	挺好	挺	好	音质  挺好	1	感觉还不错 就是买之前没说明是大卡还是小卡 音质挺好的 声音大 适合给父母用	jd
00002953	galaxy ace 3	16	音质	不行		不行	音质  不行	-1	才买第二天就降价40元了，郁闷~~~~~~~音质不行	jd
