item_id	item_name	aspect_id	aspect	opinion	opinion_adv	opinion_adj	phrase	sentimentPolarity	originalReview	source
00002913	iphone 5	9	键盘	太小	太	小	键盘  太小	-1	1、个人觉得外观比前一代好看修长的机身很有型；2、很流畅，无卡顿的情况，这一点是大多数安卓机做不到的；3、拍照效果好，成像速度快；4、icloud的确很好；6、iMessage很好用，与是苹果的都可以流量来发短信；5、siri支持中文。 1、最头痛的莫过于掉漆的问题，真的十分严重不得不戴套套；2、关后台程序太不方便了；3、不支持九宫格打字，键盘太小导致很容易打错；4、无线网链接不稳定；5、有些自带程序没意思，比如：天气、地图；6、电池很令人头痛，不得不随身带充电器和移动电源；7、AppStore和itunes下东西经常慢的人着急。 用了三个月了，虽然这样哪样的缺点，但总体感觉还是非常喜欢的，不管怎么说我还是希望苹果更吸取广大用户提出的建议，依然期待ios7，依然期待iphone6。。	zol
00002913	iphone 5	9	按键	不灵		不灵	按键  不灵	-1	【iPhone5也安卓版了】10月10日消息，目前已有用户在市场上买到安卓版本iPhone5了。只是用起来或许不那么流畅，常出现按键不灵或缺电现象…不过，这些安卓版iPhone5并非苹果生产，而是产自深圳个体企业。深圳罗湖区检察院日前公布了一起制造山寨iPone5的案件，一个小作坊一天就能制造300台。	weibo
00002913	iphone 5	9	按键	就不行	就	不行	按键  就不行	-1	外观长得不错 买回来按键就不行 太坑爹了 网速也好慢 建议不要买好多东西用不了了 还是4S好用 建议不要买5代	pcpop
00002913	iphone 5	16	音质	很清楚	很	清楚	音质  很清楚	1	宝贝很好 质量过硬 很喜欢 ,反应快 功能齐全 信号稳定 分辨率高。外观漂亮，音质好 系统流畅 音质很清楚，拍照效果很好哦很清晰，系统反应流畅，，就是两网的只支持2G卖家没说清楚。害的我弄了好久。	zol
00002913	iphone 5	16	音质	很清楚	很	清楚	音质  很清楚	1	宝贝很好 质量过硬 很喜欢 ,反应快 功能齐全 信号稳定 分辨率高。外观漂亮，音质好 系统流畅 音质很清楚，拍照效果很好哦很清晰，系统反应流畅，就是两网的只支持2G卖家没说清楚。害的我弄了好久。	zol
00002913	iphone 5	16	音质	很清楚	很	清楚	音质  很清楚	1	宝贝是很强大 反应快 功能齐全 信号稳定 分辨率高。外观漂亮，音质好 系统流畅 音质很清楚，拍照效果很好哦很清晰，系统反应流畅，官方查了是正品。反正很好自己很喜欢一次很愉的网购。	zol
00002913	iphone 5	16	音质	很好	很	好	音质  很好	1	操作起来很快，像素很高，照片拍起来很清晰，而且薄厚适中，界面切换很流畅，音质很好，接打电话声音都很清楚，宝贝很不错，玩游戏也不错，非常值得推荐哟。。	zol
00002913	iphone 5	16	音质	很好	很	好	音质  很好	1	机子很好，很正，未开封，未激活，手机收到了，屏幕完美，没有坏点，操作起来很流畅。像素很高，照片拍起来很清晰，而且薄厚适中，界面切换很流畅，音质很好，接打电话声音都很清楚，宝贝很不错，特别是玩游戏，值得推荐！。	zol
00002913	iphone 5	16	音质	很好	很	好	音质  很好	1	手机还不错，屏幕完美，没有坏点，操作起来很流畅。像素很高，照片拍起来很清晰，而且薄厚适中，界面切换很流畅，音质很好，接打电话声音都很清楚，宝贝很不错，特别是玩游戏，值得推荐！。	zol
00002913	iphone 5	16	音质	很好	很	好	音质  很好	1	操作起来很快，像素很高，照片拍的很清晰，而且薄厚适中，界面切换很流畅，音质很好，接打电话声音都很清楚，宝贝很不错，非常值得推荐。	zol
00002913	iphone 5	16	音质	很好	很	好	音质  很好	1	屏幕完美，没有坏点，操作起来很流畅。像素很高，照片拍起来很清晰，而且薄厚适中，界面切换很流畅，音质很好，接打电话声音都很清楚，宝贝很不错，特别是玩游戏，值得推荐！和我妹在实体店买的一样。。	zol
00002913	iphone 5	16	音质	很好	很	好	音质  很好	1	屏幕很完美，操作起来很快，像素很高，照片拍起来很清晰，而且薄厚适中，界面切换很流畅，音质很好，接打电话声音都很清楚，宝贝很不错，玩游戏超给力 ，非常值得推荐。	zol
00002913	iphone 5	16	音质	很好	很	好	音质  很好	1	显示屏较清晰，音质很好，娱乐性很好，不越狱还是很稳定的，玩游戏是很好，Ihone5的拍照效果我还是很满意的，外形看着非常舒服。 信号感觉一般般，因为是白色的没怎么掉漆，性价比不怎么高，电池之前是不咋抗使，现在的7.1.1好了不少，它的配件比较贵。 手机总体感觉很好，买完了不后悔，苹果系统跟以前用的安卓系统用起来感觉差不少，个人比较喜欢闭源系统，电池再大点就好了。	zol
